t,XxV,XyV,XzV,qx,qy,qz,qw,ZxW,ZyW,ZzW,ExB,EyB,EzB,eta,E1I,E2I
23.0821,-0.340056,1.57772,0.100651,-0.00661788,-0.003854,0.0322394,0.999451,-0.139954,1.74584,0,-0.0353003,0.0240427,-0.100651,0.382855298983092,0,0
23.095,-0.340056,1.57772,0.100651,-0.00661788,-0.003854,0.0322394,0.999451,-0.139954,1.74584,0,-0.0353003,0.0240427,-0.100651,0.382855298983092,0,0
23.1094,-0.339994,1.57758,0.0988874,0.00308035,-0.00780199,0.0314909,0.999469,-0.140073,1.74577,0,-0.0346818,0.0236214,-0.0988874,0.373255486654611,0,0
23.1225,-0.339994,1.57758,0.0988874,0.00308035,-0.00780199,0.0314909,0.999469,-0.140073,1.74577,0,-0.0346818,0.0236214,-0.0988874,0.373255486654611,0,0
23.1332,-0.339994,1.57758,0.0988874,0.00308035,-0.00780199,0.0314909,0.999469,-0.140073,1.74577,0,-0.0346818,0.0236214,-0.0988874,0.373255486654611,0,0
23.1421,-0.339994,1.57758,0.0988874,0.00308035,-0.00780199,0.0314909,0.999469,-0.140073,1.74577,0,-0.0346818,0.0236214,-0.0988874,0.373255486654611,0,0
23.1523,-0.340038,1.57798,0.0988991,0.000277205,-0.00808132,0.030806,0.999493,-0.140385,1.74562,0,-0.0346859,0.0236242,-0.0988991,0.373318816962917,0,0
23.162,-0.340038,1.57798,0.0988991,0.000277205,-0.00808132,0.030806,0.999493,-0.140385,1.74562,0,-0.0346859,0.0236242,-0.0988991,0.373318816962917,0,0
23.1756,-0.339864,1.57682,0.0981615,0.007484,-0.00671469,0.0283856,0.999546,-0.140141,1.7457,0,-0.0344272,0.023448,-0.0981615,0.36934032701791,0,0
23.1867,-0.339864,1.57682,0.0981615,0.007484,-0.00671469,0.0283856,0.999546,-0.140141,1.7457,0,-0.0344272,0.023448,-0.0981615,0.36934032701791,0,0
23.1977,-0.339409,1.57605,0.0979375,0.0101081,-0.00495365,0.026631,0.999582,-0.140142,1.74574,0,-0.0343487,0.0233945,-0.0979375,0.368136901838461,0,0
23.2079,-0.339409,1.57605,0.0979375,0.0101081,-0.00495365,0.026631,0.999582,-0.140142,1.74574,0,-0.0343487,0.0233945,-0.0979375,0.368136901838461,0,0
23.2184,-0.339409,1.57605,0.0979375,0.0101081,-0.00495365,0.026631,0.999582,-0.140142,1.74574,0,-0.0343487,0.0233945,-0.0979375,0.368136901838461,0,0
23.2317,-0.338972,1.57537,0.0978353,0.0114903,-0.00383544,0.0231273,0.999659,-0.140246,1.74562,0,-0.0343128,0.0233701,-0.0978353,0.367588170941738,0,0
23.2414,-0.338972,1.57537,0.0978353,0.0114903,-0.00383544,0.0231273,0.999659,-0.140246,1.74562,0,-0.0343128,0.0233701,-0.0978353,0.367588170941738,0,0
23.2556,-0.338635,1.57471,0.0979068,0.0112059,-0.00514428,0.012227,0.999849,-0.140156,1.74553,0,-0.0343379,0.0233872,-0.0979068,0.367972359792964,0,0
23.2697,-0.338635,1.57471,0.0979068,0.0112059,-0.00514428,0.012227,0.999849,-0.140156,1.74553,0,-0.0343379,0.0233872,-0.0979068,0.367972359792964,0,0
23.2866,-0.338785,1.57468,0.0979556,0.0107857,-0.00556995,0.0103775,0.999872,-0.140071,1.74543,0,-0.034355,0.0233989,-0.0979556,0.368234935421953,0,0
23.2973,-0.338756,1.57463,0.0979893,0.0110534,-0.00586965,0.00970586,0.999875,-0.139927,1.7453,0,-0.0343668,0.0234069,-0.0979893,0.368415125658116,0,0
23.3078,-0.338756,1.57463,0.0979893,0.0110534,-0.00586965,0.00970586,0.999875,-0.139927,1.7453,0,-0.0343668,0.0234069,-0.0979893,0.368415125658116,0,0
23.3206,-0.338756,1.57463,0.0979893,0.0110534,-0.00586965,0.00970586,0.999875,-0.139927,1.7453,0,-0.0343668,0.0234069,-0.0979893,0.368415125658116,0,0
23.3359,-0.338705,1.57455,0.0978019,0.0101715,-0.00543508,0.00893926,0.999894,-0.140356,1.7456,0,-0.0343011,0.0233621,-0.0978019,0.367408739314109,0,0
23.3455,-0.338705,1.57455,0.0978019,0.0101715,-0.00543508,0.00893926,0.999894,-0.140356,1.7456,0,-0.0343011,0.0233621,-0.0978019,0.367408739314109,0,0
23.3554,-0.338735,1.57469,0.0976335,0.0111115,-0.000586051,0.0101183,0.999887,-0.140036,1.74559,0,-0.034242,0.0233219,-0.0976335,0.36650607399112,0,0
23.3672,-0.338788,1.5746,0.0979344,0.0112579,-0.00561708,0.00912685,0.999879,-0.140385,1.74533,0,-0.0343475,0.0233938,-0.0979344,0.368120212220792,0,0
23.3784,-0.338788,1.5746,0.0979344,0.0112579,-0.00561708,0.00912685,0.999879,-0.140385,1.74533,0,-0.0343475,0.0233938,-0.0979344,0.368120212220792,0,0
23.3859,-0.338788,1.5746,0.0979344,0.0112579,-0.00561708,0.00912685,0.999879,-0.140385,1.74533,0,-0.0343475,0.0233938,-0.0979344,0.368120212220792,0,0
23.4013,-0.339154,1.57432,0.097553,0.00837941,-0.00583165,0.0120863,0.999875,-0.140207,1.74548,0,-0.0342138,0.0233027,-0.097553,0.366075496831076,0,0
23.4107,-0.339154,1.57432,0.097553,0.00837941,-0.00583165,0.0120863,0.999875,-0.140207,1.74548,0,-0.0342138,0.0233027,-0.097553,0.366075496831076,0,0
23.4206,-0.339044,1.57514,0.0981722,0.0117086,-0.00451059,0.0133446,0.999832,-0.140165,1.74555,0,-0.034431,0.0234506,-0.0981722,0.369398779022025,0,0
23.4318,-0.338794,1.57459,0.0980198,0.0111201,-0.00511968,0.00898067,0.999885,-0.140336,1.74563,0,-0.0343775,0.0234142,-0.0980198,0.368579214351674,0,0
23.4443,-0.338794,1.57459,0.0980198,0.0111201,-0.00511968,0.00898067,0.999885,-0.140336,1.74563,0,-0.0343775,0.0234142,-0.0980198,0.368579214351674,0,0
23.4551,-0.338794,1.57459,0.0980198,0.0111201,-0.00511968,0.00898067,0.999885,-0.140336,1.74563,0,-0.0343775,0.0234142,-0.0980198,0.368579214351674,0,0
23.4663,-0.338794,1.57459,0.0980198,0.0111201,-0.00511968,0.00898067,0.999885,-0.140336,1.74563,0,-0.0343775,0.0234142,-0.0980198,0.368579214351674,0,0
23.4836,-0.338745,1.57472,0.0976813,0.0110929,-0.000373806,0.0100924,0.999887,-0.140339,1.74561,0,-0.0342588,0.0233333,-0.0976813,0.366762160956683,0,0
23.5012,-0.338745,1.57472,0.0976813,0.0110929,-0.000373806,0.0100924,0.999887,-0.140339,1.74561,0,-0.0342588,0.0233333,-0.0976813,0.366762160956683,0,0
23.5138,-0.338792,1.57463,0.0979776,0.0112837,-0.00564802,0.00910847,0.999879,-0.140344,1.74558,0,-0.0343627,0.0234041,-0.0979776,0.36835222014643,0,0
23.5279,-0.338802,1.57469,0.0978372,0.0135447,-0.00652464,0.00843351,0.999851,-0.140151,1.74548,0,-0.0343135,0.0233706,-0.0978372,0.367599214197794,0,0
23.5367,-0.338802,1.57469,0.0978372,0.0135447,-0.00652464,0.00843351,0.999851,-0.140151,1.74548,0,-0.0343135,0.0233706,-0.0978372,0.367599214197794,0,0
23.5499,-0.338802,1.57469,0.0978372,0.0135447,-0.00652464,0.00843351,0.999851,-0.140151,1.74548,0,-0.0343135,0.0233706,-0.0978372,0.367599214197794,0,0
23.5592,-0.338802,1.57469,0.0978372,0.0135447,-0.00652464,0.00843351,0.999851,-0.140151,1.74548,0,-0.0343135,0.0233706,-0.0978372,0.367599214197794,0,0
23.571,-0.338809,1.57467,0.0978495,0.0132144,-0.00620052,0.00845789,0.999858,-0.140398,1.7456,0,-0.0343178,0.0233735,-0.0978495,0.367664594829417,0,0
23.5778,-0.338809,1.57467,0.0978495,0.0132144,-0.00620052,0.00845789,0.999858,-0.140398,1.7456,0,-0.0343178,0.0233735,-0.0978495,0.367664594829417,0,0
23.5878,-0.338933,1.57492,0.0981991,0.0108605,-0.00398932,0.00735864,0.999906,-0.140282,1.74556,0,-0.0344404,0.023457,-0.0981991,0.369542937542145,0,0
23.5978,-0.338933,1.57492,0.0981991,0.0108605,-0.00398932,0.00735864,0.999906,-0.140282,1.74556,0,-0.0344404,0.023457,-0.0981991,0.369542937542145,0,0
23.6147,-0.338531,1.57465,0.0975095,0.00824107,-0.00520135,0.00741654,0.999925,-0.140353,1.7456,0,-0.0341985,0.0232923,-0.0975095,0.365842237626162,0,0
23.6267,-0.338531,1.57465,0.0975095,0.00824107,-0.00520135,0.00741654,0.999925,-0.140353,1.7456,0,-0.0341985,0.0232923,-0.0975095,0.365842237626162,0,0
23.6371,-0.338531,1.57465,0.0975095,0.00824107,-0.00520135,0.00741654,0.999925,-0.140353,1.7456,0,-0.0341985,0.0232923,-0.0975095,0.365842237626162,0,0
23.6473,-0.338816,1.57462,0.0979795,0.0111265,-0.00593883,0.00890389,0.999881,-0.140381,1.74559,0,-0.0343634,0.0234046,-0.0979795,0.36836327479858,0,0
23.6582,-0.338816,1.57462,0.0979795,0.0111265,-0.00593883,0.00890389,0.999881,-0.140381,1.74559,0,-0.0343634,0.0234046,-0.0979795,0.36836327479858,0,0
23.6713,-0.338814,1.57461,0.097967,0.0110793,-0.00592213,0.00882787,0.999882,-0.140383,1.74565,0,-0.034359,0.0234016,-0.097967,0.368295841518893,0,0
23.6815,-0.338814,1.57461,0.097967,0.0110793,-0.00592213,0.00882787,0.999882,-0.140383,1.74565,0,-0.034359,0.0234016,-0.097967,0.368295841518893,0,0
23.6986,-0.338863,1.57518,0.0983648,0.0142193,-0.0124858,0.0120871,0.999748,-0.140679,1.74542,0,-0.0344985,0.0234966,-0.0983648,0.370435207040905,0,0
23.7154,-0.338543,1.57463,0.0973814,0.0076125,-0.0039097,0.00748433,0.999935,-0.140381,1.74563,0,-0.0341536,0.0232617,-0.0973814,0.365156999340183,0,0
23.7242,-0.338543,1.57463,0.0973814,0.0076125,-0.0039097,0.00748433,0.999935,-0.140381,1.74563,0,-0.0341536,0.0232617,-0.0973814,0.365156999340183,0,0
23.7348,-0.338925,1.57471,0.097816,0.01095,-0.00303951,0.00980513,0.999887,-0.140414,1.74557,0,-0.034306,0.0233655,-0.097816,0.367484591831486,0,0
23.7455,-0.338925,1.57471,0.097816,0.01095,-0.00303951,0.00980513,0.999887,-0.140414,1.74557,0,-0.034306,0.0233655,-0.097816,0.367484591831486,0,0
23.7574,-0.338925,1.57471,0.097816,0.01095,-0.00303951,0.00980513,0.999887,-0.140414,1.74557,0,-0.034306,0.0233655,-0.097816,0.367484591831486,0,0
23.772,-0.339142,1.57448,0.0976653,0.00880032,-0.00599285,0.0117207,0.999875,-0.140751,1.74552,0,-0.0342532,0.0233295,-0.0976653,0.366676788493198,0,0
23.7807,-0.339142,1.57448,0.0976653,0.00880032,-0.00599285,0.0117207,0.999875,-0.140751,1.74552,0,-0.0342532,0.0233295,-0.0976653,0.366676788493198,0,0
23.7911,-0.339142,1.57448,0.0976653,0.00880032,-0.00599285,0.0117207,0.999875,-0.140751,1.74552,0,-0.0342532,0.0233295,-0.0976653,0.366676788493198,0,0
23.8071,-0.338916,1.57474,0.0978078,0.0111504,-0.00314349,0.010116,0.999882,-0.140388,1.74559,0,-0.0343031,0.0233635,-0.0978078,0.367439874286303,0,0
23.8175,-0.338916,1.57474,0.0978078,0.0111504,-0.00314349,0.010116,0.999882,-0.140388,1.74559,0,-0.0343031,0.0233635,-0.0978078,0.367439874286303,0,0
23.8317,-0.338777,1.57458,0.0979426,0.0109101,-0.00551834,0.0088216,0.999886,-0.140335,1.74562,0,-0.0343504,0.0233957,-0.0979426,0.368163536322473,0,0
23.8418,-0.339218,1.5744,0.0975176,0.0088984,-0.00360286,0.0129238,0.99987,-0.140371,1.7456,0,-0.0342014,0.0232942,-0.0975176,0.365885422563952,0,0
23.8525,-0.339218,1.5744,0.0975176,0.0088984,-0.00360286,0.0129238,0.99987,-0.140371,1.7456,0,-0.0342014,0.0232942,-0.0975176,0.365885422563952,0,0
23.8595,-0.339218,1.5744,0.0975176,0.0088984,-0.00360286,0.0129238,0.99987,-0.140371,1.7456,0,-0.0342014,0.0232942,-0.0975176,0.365885422563952,0,0
23.8716,-0.33908,1.57453,0.0975118,0.00857184,-0.00310973,0.0112801,0.999895,-0.140387,1.74559,0,-0.0341994,0.0232929,-0.0975118,0.36585578792816,0,0
23.8836,-0.33908,1.57453,0.0975118,0.00857184,-0.00310973,0.0112801,0.999895,-0.140387,1.74559,0,-0.0341994,0.0232929,-0.0975118,0.36585578792816,0,0
23.8944,-0.33908,1.57453,0.0975118,0.00857184,-0.00310973,0.0112801,0.999895,-0.140387,1.74559,0,-0.0341994,0.0232929,-0.0975118,0.36585578792816,0,0
23.9056,-0.33892,1.57474,0.0978632,0.0112215,-0.00274956,0.00992577,0.999884,-0.140069,1.74544,0,-0.0343226,0.0233768,-0.0978632,0.367738485998015,0,0
23.9165,-0.33892,1.57474,0.0978632,0.0112215,-0.00274956,0.00992577,0.999884,-0.140069,1.74544,0,-0.0343226,0.0233768,-0.0978632,0.367738485998015,0,0
23.9277,-0.338914,1.57472,0.0978335,0.0111345,-0.00286791,0.00995546,0.999884,-0.140047,1.74539,0,-0.0343122,0.0233697,-0.0978335,0.367579115418181,0,0
23.9402,-0.338789,1.5746,0.0979382,0.0113048,-0.00545027,0.00891629,0.999882,-0.140361,1.74558,0,-0.0343489,0.0233947,-0.0979382,0.368140879513741,0,0
23.9511,-0.338789,1.5746,0.0979382,0.0113048,-0.00545027,0.00891629,0.999882,-0.140361,1.74558,0,-0.0343489,0.0233947,-0.0979382,0.368140879513741,0,0
23.9634,-0.338789,1.5746,0.0979382,0.0113048,-0.00545027,0.00891629,0.999882,-0.140361,1.74558,0,-0.0343489,0.0233947,-0.0979382,0.368140879513741,0,0
23.9762,-0.33914,1.57438,0.0975994,0.00978749,-0.00284037,0.0118865,0.999877,-0.14038,1.74558,0,-0.0342301,0.0233138,-0.0975994,0.366324375669435,0,0
23.984,-0.33914,1.57438,0.0975994,0.00978749,-0.00284037,0.0118865,0.999877,-0.14038,1.74558,0,-0.0342301,0.0233138,-0.0975994,0.366324375669435,0,0
23.9932,-0.33914,1.57438,0.0975994,0.00978749,-0.00284037,0.0118865,0.999877,-0.14038,1.74558,0,-0.0342301,0.0233138,-0.0975994,0.366324375669435,0,0
24.0071,-0.338906,1.57468,0.097822,0.0111431,-0.00251444,0.00960068,0.999889,-0.140365,1.74554,0,-0.0343081,0.0233669,-0.097822,0.367516282469548,0,0
24.0193,-0.338895,1.57475,0.097666,0.01373,-0.00331254,0.00927306,0.999857,-0.1404,1.74562,0,-0.0342534,0.0233297,-0.097666,0.366680759571445,0,0
24.0339,-0.33877,1.57463,0.0976364,0.0109894,-0.000349034,0.00947429,0.999895,-0.140366,1.74559,0,-0.0342431,0.0233226,-0.0976364,0.366522172770286,0,0
24.0453,-0.33877,1.57463,0.0976364,0.0109894,-0.000349034,0.00947429,0.999895,-0.140366,1.74559,0,-0.0342431,0.0233226,-0.0976364,0.366522172770286,0,0
24.0542,-0.33877,1.57463,0.0976364,0.0109894,-0.000349034,0.00947429,0.999895,-0.140366,1.74559,0,-0.0342431,0.0233226,-0.0976364,0.366522172770286,0,0
24.0651,-0.33877,1.57463,0.0976364,0.0109894,-0.000349034,0.00947429,0.999895,-0.140366,1.74559,0,-0.0342431,0.0233226,-0.0976364,0.366522172770286,0,0
24.0766,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.0865,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.0971,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.1067,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.1161,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.1231,-0.338923,1.5747,0.0978889,0.0111366,-0.00242737,0.00956564,0.999889,-0.140347,1.74554,0,-0.0343316,0.0233829,-0.0978889,0.367875796382623,0,0
24.1351,-0.338853,1.5747,0.0979042,0.0119819,-0.00249972,0.00919303,0.999883,-0.140335,1.74556,0,-0.034337,0.0233866,-0.0979042,0.367958769254307,0,0
24.1465,-0.339085,1.57536,0.0984893,0.0109278,-0.00462869,0.0111728,0.999867,-0.140411,1.74556,0,-0.0345422,0.0235263,-0.0984893,0.37110582687611,0,0
24.1586,-0.339085,1.57536,0.0984893,0.0109278,-0.00462869,0.0111728,0.999867,-0.140411,1.74556,0,-0.0345422,0.0235263,-0.0984893,0.37110582687611,0,0
24.1732,-0.339085,1.57536,0.0984893,0.0109278,-0.00462869,0.0111728,0.999867,-0.140411,1.74556,0,-0.0345422,0.0235263,-0.0984893,0.37110582687611,0,0
24.1897,-0.338903,1.57469,0.0977824,0.0111238,-0.00259774,0.00981881,0.999887,-0.140363,1.74555,0,-0.0342943,0.0233575,-0.0977824,0.367305185963073,0,0
24.1986,-0.338903,1.57469,0.0977824,0.0111238,-0.00259774,0.00981881,0.999887,-0.140363,1.74555,0,-0.0342943,0.0233575,-0.0977824,0.367305185963073,0,0
24.2092,-0.338903,1.57469,0.0977824,0.0111238,-0.00259774,0.00981881,0.999887,-0.140363,1.74555,0,-0.0342943,0.0233575,-0.0977824,0.367305185963073,0,0
24.2217,-0.338991,1.57479,0.0979696,0.0101259,-0.00155217,0.00911608,0.999906,-0.140407,1.7456,0,-0.0343599,0.0234022,-0.0979696,0.368309438455384,0,0
24.2352,-0.33881,1.57473,0.0979298,0.00998771,-0.00283674,0.0105157,0.999891,-0.140395,1.74553,0,-0.0343459,0.0233927,-0.0979298,0.368095568070257,0,0
24.2474,-0.338915,1.57466,0.0978036,0.0111007,-0.00234641,0.00948661,0.999891,-0.140393,1.74553,0,-0.0343017,0.0233625,-0.0978036,0.367417792685225,0,0
24.2566,-0.338915,1.57466,0.0978036,0.0111007,-0.00234641,0.00948661,0.999891,-0.140393,1.74553,0,-0.0343017,0.0233625,-0.0978036,0.367417792685225,0,0
24.2651,-0.338915,1.57466,0.0978036,0.0111007,-0.00234641,0.00948661,0.999891,-0.140393,1.74553,0,-0.0343017,0.0233625,-0.0978036,0.367417792685225,0,0
24.2755,-0.338777,1.57507,0.0977612,0.00880985,-0.00508532,0.0110668,0.999887,-0.140362,1.74554,0,-0.0342868,0.0233524,-0.0977612,0.367190610237988,0,0
24.2894,-0.338777,1.57507,0.0977612,0.00880985,-0.00508532,0.0110668,0.999887,-0.140362,1.74554,0,-0.0342868,0.0233524,-0.0977612,0.367190610237988,0,0
24.3008,-0.338777,1.57507,0.0977612,0.0111621,-0.00281752,0.00957948,0.999888,-0.140362,1.74554,0,-0.0343056,0.0233652,-0.0978148,0.367478077366176,0,0
24.3147,-0.338894,1.57468,0.0978148,0.0111621,-0.00281752,0.00957948,0.999888,-0.140416,1.7456,0,-0.0343056,0.0233652,-0.0978148,0.367478077366176,0,0
24.3278,-0.338912,1.57476,0.0976768,0.0136597,-0.00346926,0.00922966,0.999858,-0.140366,1.74563,0,-0.0342572,0.0233323,-0.0976768,0.36673899745985,0,0
24.3376,-0.338912,1.57476,0.0976768,0.0136597,-0.00346926,0.00922966,0.999858,-0.140366,1.74563,0,-0.0342572,0.0233323,-0.0976768,0.36673899745985,0,0
24.3497,-0.338912,1.57476,0.0976768,0.0136597,-0.00346926,0.00922966,0.999858,-0.140366,1.74563,0,-0.0342572,0.0233323,-0.0976768,0.36673899745985,0,0
24.3618,-0.338912,1.57476,0.0976768,0.0136597,-0.00346926,0.00922966,0.999858,-0.140366,1.74563,0,-0.0342572,0.0233323,-0.0976768,0.36673899745985,0,0
24.3767,-0.338906,1.5747,0.0978284,0.011166,-0.00248547,0.00966576,0.999888,-0.140405,1.74561,0,-0.0343104,0.0233685,-0.0978284,0.367551949542919,0,0
24.3917,-0.338906,1.5747,0.0978284,0.011166,-0.00248547,0.00966576,0.999888,-0.140405,1.74561,0,-0.0343104,0.0233685,-0.0978284,0.367551949542919,0,0
24.4028,-0.338951,1.5747,0.0978891,0.0114611,-0.00228191,0.00992041,0.999883,-0.140196,1.7455,0,-0.0343317,0.023383,-0.0978891,0.367877784627891,0,0
24.4098,-0.338951,1.5747,0.0978891,0.0114611,-0.00228191,0.00992041,0.999883,-0.140196,1.7455,0,-0.0343317,0.023383,-0.0978891,0.367877784627891,0,0
24.4258,-0.338912,1.57474,0.097876,0.0110489,-0.00276835,0.00997398,0.999885,-0.140295,1.74549,0,-0.0343271,0.0233798,-0.097876,0.367806420370549,0,0
24.4377,-0.33891,1.57475,0.0978865,0.0113336,-0.0029177,0.00968224,0.999885,-0.140194,1.7455,0,-0.0343307,0.0233823,-0.0978865,0.367862207676099,0,0
24.4507,-0.33891,1.57475,0.0978865,0.0113336,-0.0029177,0.00968224,0.999885,-0.140194,1.7455,0,-0.0343307,0.0233823,-0.0978865,0.367862207676099,0,0
24.4614,-0.33891,1.57475,0.0978865,0.0113336,-0.0029177,0.00968224,0.999885,-0.140194,1.7455,0,-0.0343307,0.0233823,-0.0978865,0.367862207676099,0,0
24.4726,-0.33891,1.57475,0.0978865,0.0113336,-0.0029177,0.00968224,0.999885,-0.140194,1.7455,0,-0.0343307,0.0233823,-0.0978865,0.367862207676099,0,0
24.4871,-0.338898,1.57473,0.0978249,0.0110667,-0.00264997,0.00978054,0.999887,-0.140639,1.74543,0,-0.0343091,0.0233676,-0.0978249,0.367531852070796,0,0
24.4977,-0.338898,1.57473,0.0978249,0.0110667,-0.00264997,0.00978054,0.999887,-0.140639,1.74543,0,-0.0343091,0.0233676,-0.0978249,0.367531852070796,0,0
24.5107,-0.338923,1.57472,0.0978343,0.0110904,-0.00286,0.00983128,0.999886,-0.140315,1.74571,0,-0.0343125,0.0233699,-0.0978343,0.367583643165472,0,0
24.5244,-0.338893,1.5747,0.097816,0.0111447,-0.00276979,0.00966242,0.999887,-0.14033,1.74567,0,-0.034306,0.0233655,-0.097816,0.367484591831486,0,0
24.5366,-0.338881,1.57471,0.0978425,0.0111143,-0.00285389,0.00975104,0.999887,-0.140022,1.7456,0,-0.0343153,0.0233718,-0.0978425,0.367626381873734,0,0
24.5429,-0.338881,1.57471,0.0978425,0.0111143,-0.00285389,0.00975104,0.999887,-0.140022,1.7456,0,-0.0343153,0.0233718,-0.0978425,0.367626381873734,0,0
24.5563,-0.338881,1.57471,0.0978425,0.0111143,-0.00285389,0.00975104,0.999887,-0.140022,1.7456,0,-0.0343153,0.0233718,-0.0978425,0.367626381873734,0,0
24.566,-0.338881,1.57471,0.0978425,0.0111143,-0.00285389,0.00975104,0.999887,-0.140022,1.7456,0,-0.0343153,0.0233718,-0.0978425,0.367626381873734,0,0
24.585,-0.338902,1.57468,0.0978384,0.0110752,-0.00269969,0.00952404,0.99989,-0.140385,1.74572,0,-0.0343139,0.0233709,-0.0978384,0.367605729701801,0,0
24.5959,-0.338902,1.57468,0.0978384,0.0110752,-0.00269969,0.00952404,0.99989,-0.140385,1.74572,0,-0.0343139,0.0233709,-0.0978384,0.367605729701801,0,0
24.6063,-0.33891,1.57469,0.0978172,0.0110926,-0.00275674,0.0095345,0.999889,-0.140075,1.74557,0,-0.0343064,0.0233658,-0.0978172,0.367491106349986,0,0
24.6179,-0.33891,1.57469,0.0978172,0.0110926,-0.00275674,0.0095345,0.999889,-0.140075,1.74557,0,-0.0343018,0.0233626,-0.0978039,0.36741977989764,0,0
24.6309,-0.338908,1.57469,0.0978039,0.011064,-0.00268499,0.00952427,0.99989,-0.14064,1.74561,0,-0.0343018,0.0233626,-0.0978039,0.36741977989764,0,0
24.6441,-0.338914,1.5747,0.0978279,0.0110796,-0.0027323,0.00972264,0.999888,-0.140487,1.74547,0,-0.0343102,0.0233684,-0.0978279,0.367549409501143,0,0
24.6563,-0.338914,1.5747,0.0978279,0.0110796,-0.0027323,0.00972264,0.999888,-0.140487,1.74547,0,-0.0343102,0.0233684,-0.0978279,0.367549409501143,0,0
24.6692,-0.338914,1.5747,0.0978279,0.0110796,-0.0027323,0.00972264,0.999888,-0.140487,1.74547,0,-0.0343102,0.0233684,-0.0978279,0.367549409501143,0,0
24.6789,-0.338914,1.5747,0.0978279,0.0110796,-0.0027323,0.00972264,0.999888,-0.140487,1.74547,0,-0.0343102,0.0233684,-0.0978279,0.367549409501143,0,0
24.6901,-0.338902,1.57471,0.0978306,0.0111081,-0.00284616,0.00963807,0.999888,-0.140691,1.74559,0,-0.0343112,0.023369,-0.0978306,0.367563544809559,0,0
24.6989,-0.338902,1.57471,0.0978306,0.0111081,-0.00284616,0.00963807,0.999888,-0.140691,1.74559,0,-0.0343112,0.023369,-0.0978306,0.367563544809559,0,0
24.7076,-0.338917,1.5747,0.0978214,0.0110015,-0.00275489,0.00971787,0.999888,-0.140105,1.74558,0,-0.0343079,0.0233668,-0.0978214,0.367513742571805,0,0
24.72,-0.338917,1.5747,0.0978214,0.0110015,-0.00275489,0.00971787,0.999888,-0.140105,1.74558,0,-0.0343079,0.0233668,-0.0978214,0.367513742571805,0,0
24.7343,-0.338923,1.57467,0.0978193,0.0110417,-0.002814,0.00960474,0.999889,-0.140362,1.74565,0,-0.0343072,0.0233663,-0.0978193,0.367502700593677,0,0
24.7459,-0.338923,1.57467,0.0978193,0.0110417,-0.002814,0.00960474,0.999889,-0.140362,1.74565,0,-0.0343072,0.0233663,-0.0978193,0.367502700593677,0,0
24.7563,-0.33892,1.57471,0.0978274,0.0110584,-0.0028767,0.00979358,0.999887,-0.140071,1.74558,0,-0.0343101,0.0233682,-0.0978274,0.367545987024834,0,0
